3KS0,50.0,43.48,50.0,56.52,13.6852,0.0,78.26,100.0,21.74,12.8393,50.0,73.91,50.0,26.09,12.771
3T2N,0.0,62.5,100.0,37.5,34.5229,100.0,81.25,0.0,18.75,37.5212,5.0,65.62,95.0,34.38,22.4646
2ADF,40.0,77.78,60.0,22.22,18.1231,100.0,74.07,0.0,25.93,26.4011,60.0,70.37,40.0,29.63,18.5853
1WEJ,100.0,66.67,0.0,33.33,17.4903,0.0,91.67,100.0,8.33,15.4559,63.64,62.5,36.36,37.5,13.1532
3PNW,43.75,45.0,56.25,55.0,17.0863,43.75,30.0,56.25,70.0,13.9608,50.0,60.0,50.0,40.0,14.1086
2UZI,61.11,46.15,38.89,53.85,14.8245,77.78,65.38,22.22,34.62,16.4986,72.22,57.69,27.78,42.31,14.2426
1SY6,100.0,51.85,0.0,48.15,32.4803,0.0,100.0,100.0,0.0,32.1831,0.0,77.78,100.0,22.22,29.5959
2EIZ,61.11,70.83,38.89,29.17,17.7027,100.0,54.17,0.0,45.83,18.7026,100.0,45.83,0.0,54.17,16.2794
4K2U,0.0,86.21,100.0,13.79,34.8402,100.0,51.72,0.0,48.28,37.2175,100.0,24.14,0.0,75.86,34.5812
3UC0,100.0,33.33,0.0,66.67,17.4162,0.0,100.0,100.0,0.0,16.7719,100.0,12.5,0.0,87.5,17.438
4FP8,0.0,70.0,100.0,30.0,28.1705,0.0,53.33,100.0,46.67,28.9973,0.0,86.67,100.0,13.33,32.8296
5SY8,100.0,80.0,0.0,20.0,24.0131,38.46,44.0,61.54,56.0,14.2074,100.0,60.0,0.0,40.0,17.2163
5B3J,100.0,43.75,0.0,56.25,43.4403,100.0,37.5,0.0,62.5,45.6235,100.0,50.0,0.0,50.0,43.5267
4Y5V,100.0,58.62,0.0,41.38,39.3685,63.64,72.41,36.36,27.59,16.3517,36.36,48.28,63.64,51.72,19.0937
5JQ6,100.0,59.38,0.0,40.62,50.3023,42.86,87.5,57.14,12.5,16.5385,100.0,56.25,0.0,43.75,44.5826
5K59,100.0,67.74,0.0,32.26,60.5875,100.0,93.55,0.0,6.45,67.8828,100.0,67.74,0.0,32.26,75.5462
4JR9,100.0,63.64,0.0,36.36,28.103,0.0,100.0,100.0,0.0,27.6432,0.0,72.73,100.0,27.27,32.5017
3SQO,100.0,80.0,0.0,20.0,41.4234,0.0,88.57,100.0,11.43,35.7276,0.0,68.57,100.0,31.43,36.8336
4DN4,63.64,65.0,36.36,35.0,11.1274,100.0,50.0,0.0,50.0,15.2743,100.0,60.0,0.0,40.0,18.4698
4ZSO,94.12,37.93,5.88,62.07,37.0965,100.0,58.62,0.0,41.38,22.2673,94.12,72.41,5.88,27.59,33.2108
4M48,100.0,68.57,0.0,31.43,36.134,100.0,45.71,0.0,54.29,35.2372,0.0,65.71,100.0,34.29,31.9532
1QFU,0.0,96.88,100.0,3.12,45.7643,5.26,75.0,94.74,25.0,20.9544,100.0,50.0,0.0,50.0,46.0989
3X3F,100.0,85.71,0.0,14.29,33.8049,100.0,47.62,0.0,52.38,23.6396,100.0,66.67,0.0,33.33,26.9678
4JLR,100.0,60.87,0.0,39.13,23.5503,100.0,65.22,0.0,34.78,33.121,100.0,73.91,0.0,26.09,32.6673
4XWG,0.0,71.88,100.0,28.12,25.044,100.0,84.38,0.0,15.62,25.0659,0.0,50.0,100.0,50.0,26.1104
4GMS,100.0,31.25,0.0,68.75,72.7128,22.22,100.0,77.78,0.0,23.5552,0.0,96.88,100.0,3.12,71.2258
1FSK,100.0,77.78,0.0,22.22,28.3914,25.0,88.89,75.0,11.11,20.6645,93.75,77.78,6.25,22.22,14.8966
5D8J,100.0,40.0,0.0,60.0,27.1301,100.0,92.0,0.0,8.0,33.9346,100.0,64.0,0.0,36.0,27.6593
4G6J,28.57,65.38,71.43,34.62,17.1243,0.0,92.31,100.0,7.69,17.1274,100.0,26.92,0.0,73.08,18.7959
3LEV,100.0,70.37,0.0,29.63,25.5932,100.0,40.74,0.0,59.26,17.0963,100.0,48.15,0.0,51.85,25.2246
3D85,11.76,52.0,88.24,48.0,23.9038,100.0,76.0,0.0,24.0,27.5723,5.88,72.0,94.12,28.0,15.4954
1YY9,0.0,100.0,100.0,0.0,55.5802,0.0,89.74,100.0,10.26,65.1428,0.0,94.87,100.0,5.13,59.0754
4HJ0,100.0,78.26,0.0,21.74,27.9001,64.71,56.52,35.29,43.48,12.6467,82.35,65.22,17.65,34.78,16.2748
4G6M,15.79,76.92,84.21,23.08,17.0614,100.0,19.23,0.0,80.77,20.0021,100.0,30.77,0.0,69.23,19.8854
4CNI,0.0,65.38,100.0,34.62,31.865,0.0,88.46,100.0,11.54,30.9363,0.0,84.62,100.0,15.38,32.1258
1A2Y,100.0,87.5,0.0,12.5,27.923,46.67,58.33,53.33,41.67,16.7527,100.0,70.83,0.0,29.17,24.1951
4HF5,0.0,59.38,100.0,40.62,77.0995,100.0,50.0,0.0,50.0,77.383,0.0,93.75,100.0,6.25,76.0095
5TZ2,78.57,75.0,21.43,25.0,17.2162,100.0,50.0,0.0,50.0,23.4691,100.0,58.33,0.0,41.67,27.717
2J88,100.0,54.84,0.0,45.16,39.7588,0.0,77.42,100.0,22.58,46.5503,0.0,61.29,100.0,38.71,34.8055
1ZTX,0.0,86.96,100.0,13.04,21.2908,100.0,43.48,0.0,56.52,26.1218,0.0,78.26,100.0,21.74,20.6519
2VXQ,40.0,52.17,60.0,47.83,10.3657,100.0,73.91,0.0,26.09,16.2095,26.67,26.09,73.33,73.91,12.9998
5CBA,100.0,65.0,0.0,35.0,17.0708,50.0,70.0,50.0,30.0,12.809,78.57,70.0,21.43,30.0,13.2665
2W9E,0.0,60.87,100.0,39.13,20.4419,100.0,47.83,0.0,52.17,27.9447,100.0,39.13,0.0,60.87,26.7387
3THM,100.0,63.64,0.0,36.36,34.5681,94.44,50.0,5.56,50.0,26.5882,94.44,40.91,5.56,59.09,29.1355
5F3B,100.0,60.0,0.0,40.0,38.0216,100.0,80.0,0.0,20.0,34.1169,100.0,44.0,0.0,56.0,37.9922
1FE8,100.0,25.93,0.0,74.07,25.5471,100.0,55.56,0.0,44.44,24.0488,100.0,66.67,0.0,33.33,24.1953
2AEP,23.81,93.75,76.19,6.25,26.2068,100.0,56.25,0.0,43.75,31.4858,23.81,62.5,76.19,37.5,20.3964
4HKX,57.89,60.71,42.11,39.29,17.538,100.0,39.29,0.0,60.71,30.4567,100.0,53.57,0.0,46.43,28.9924
2XRA,100.0,59.26,0.0,40.74,29.4087,56.25,70.37,43.75,29.63,14.9166,62.5,37.04,37.5,62.96,14.7858
1JHL,36.36,54.17,63.64,45.83,15.9916,27.27,41.67,72.73,58.33,16.1407,100.0,66.67,0.0,33.33,24.8011
4KI5,40.0,76.0,60.0,24.0,19.7015,45.0,84.0,55.0,16.0,23.2695,80.0,36.0,20.0,64.0,23.9323
1FBI,100.0,45.83,0.0,54.17,19.2489,100.0,54.17,0.0,45.83,19.2786,60.0,75.0,40.0,25.0,23.5992
1EO8,0.0,90.62,100.0,9.38,44.4069,100.0,81.25,0.0,18.75,46.2115,0.0,78.12,100.0,21.88,46.278
5KVE,37.5,60.87,62.5,39.13,16.6645,75.0,26.09,25.0,73.91,12.567,81.25,26.09,18.75,73.91,14.6636
1BQL,0.0,62.5,100.0,37.5,20.2062,0.0,87.5,100.0,12.5,21.8195,0.0,83.33,100.0,16.67,26.955
5UGY,0.0,81.25,100.0,18.75,77.9714,0.0,84.38,100.0,15.62,76.9459,100.0,43.75,0.0,56.25,74.078
5DUR,36.84,57.14,63.16,42.86,21.5854,36.84,71.43,63.16,28.57,16.8823,36.84,75.0,63.16,25.0,17.1937
4HWB,52.38,64.0,47.62,36.0,21.5668,90.48,48.0,9.52,52.0,22.7391,100.0,64.0,0.0,36.0,30.6991
4U6V,0.0,76.67,100.0,23.33,39.4554,81.25,63.33,18.75,36.67,13.5379,100.0,60.0,0.0,40.0,56.2398
3GRW,33.33,55.17,66.67,44.83,36.6313,66.67,51.72,33.33,48.28,38.8182,33.33,58.62,66.67,41.38,36.2069
5LQB,100.0,70.83,0.0,29.17,24.6511,93.75,45.83,6.25,54.17,19.9883,62.5,54.17,37.5,45.83,13.3319
3S35,100.0,62.5,0.0,37.5,27.9516,100.0,25.0,0.0,75.0,30.4716,100.0,41.67,0.0,58.33,32.0769
1RJL,100.0,58.33,0.0,41.67,20.3689,0.0,79.17,100.0,20.83,18.7926,0.0,95.83,100.0,4.17,23.7314
3B9K,21.05,62.5,78.95,37.5,12.1195,100.0,29.17,0.0,70.83,16.5489,52.63,62.5,47.37,37.5,14.0144
4OT1,38.46,70.83,61.54,29.17,18.6437,30.77,75.0,69.23,25.0,16.2106,38.46,37.5,61.54,62.5,22.0379
1JRH,100.0,65.22,0.0,34.78,30.3999,100.0,43.48,0.0,56.52,18.9624,53.33,60.87,46.67,39.13,11.1386
4F15,100.0,79.31,0.0,20.69,54.8158,100.0,51.72,0.0,48.28,33.711,100.0,58.62,0.0,41.38,35.6646
2VDK,89.47,44.12,10.53,55.88,28.7377,10.53,100.0,89.47,0.0,28.4045,100.0,61.76,0.0,38.24,34.1886
